,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0,0.468,0.36,8,-14.454,0,0.0493,0.332,0.844,0.104,0.0362,113.983,audio_features,2gqo0SRrejrcuhyNBLYnSk,spotify:track:2gqo0SRrejrcuhyNBLYnSk,https://api.spotify.com/v1/tracks/2gqo0SRrejrcuhyNBLYnSk,https://api.spotify.com/v1/audio-analysis/2gqo0SRrejrcuhyNBLYnSk,357560,4,Beautiful World - Da Capo Version [Instrumental]
0,0.785,0.0747,0,-21.056,1,0.0598,0.967,0.901,0.0932,0.576,100.05,audio_features,1kGVYBKdNDjc0HF0ClFbmx,spotify:track:1kGVYBKdNDjc0HF0ClFbmx,https://api.spotify.com/v1/tracks/1kGVYBKdNDjc0HF0ClFbmx,https://api.spotify.com/v1/audio-analysis/1kGVYBKdNDjc0HF0ClFbmx,69813,3,Memories
0,0.365,0.0425,8,-21.996,1,0.0363,0.99,0.726,0.062,0.232,76.108,audio_features,1rNpBgWdHmK3RmBIXOfdIj,spotify:track:1rNpBgWdHmK3RmBIXOfdIj,https://api.spotify.com/v1/tracks/1rNpBgWdHmK3RmBIXOfdIj,https://api.spotify.com/v1/audio-analysis/1rNpBgWdHmK3RmBIXOfdIj,138733,4,きっと誰かの役に立てる
0,0.363,0.109,9,-16.211,0,0.0325,0.879,0.864,0.107,0.0634,140.125,audio_features,1sRCeFxzpyts4rCxN98THm,spotify:track:1sRCeFxzpyts4rCxN98THm,https://api.spotify.com/v1/tracks/1sRCeFxzpyts4rCxN98THm,https://api.spotify.com/v1/audio-analysis/1sRCeFxzpyts4rCxN98THm,126573,4,葛藤
0,0.157,0.329,3,-11.954,1,0.0337,0.65,0.352,0.163,0.158,89.224,audio_features,29g9byfanB1tBsR0rmalPH,spotify:track:29g9byfanB1tBsR0rmalPH,https://api.spotify.com/v1/tracks/29g9byfanB1tBsR0rmalPH,https://api.spotify.com/v1/audio-analysis/29g9byfanB1tBsR0rmalPH,170480,4,Empathic Heart
0,0.63,0.0658,11,-18.857,1,0.0604,0.993,0.926,0.107,0.119,79.841,audio_features,7a43z9oeE2cx7Hw744RDM6,spotify:track:7a43z9oeE2cx7Hw744RDM6,https://api.spotify.com/v1/tracks/7a43z9oeE2cx7Hw744RDM6,https://api.spotify.com/v1/audio-analysis/7a43z9oeE2cx7Hw744RDM6,147213,4,"Accross the Violet Sky (from ""Violet Evergarden"") - Piano Version"
0,0.648,0.0405,5,-29.557,1,0.0642,0.996,0.964,0.0742,0.149,64.001,audio_features,3rvmgpyXAByfnMk0tgrhdi,spotify:track:3rvmgpyXAByfnMk0tgrhdi,https://api.spotify.com/v1/tracks/3rvmgpyXAByfnMk0tgrhdi,https://api.spotify.com/v1/audio-analysis/3rvmgpyXAByfnMk0tgrhdi,138200,4,Rhythm of the Breeze
0,0.324,0.112,3,-25.77,1,0.0429,0.994,0.927,0.157,0.263,103.329,audio_features,0r3cg5Co9bAsNgLqcKVMlr,spotify:track:0r3cg5Co9bAsNgLqcKVMlr,https://api.spotify.com/v1/tracks/0r3cg5Co9bAsNgLqcKVMlr,https://api.spotify.com/v1/audio-analysis/0r3cg5Co9bAsNgLqcKVMlr,173480,4,Free The Wind
0,0.159,0.379,11,-13.062,1,0.0361,0.786,0.826,0.129,0.0378,82.031,audio_features,64GMfRpLH5VP1PBILWv3mh,spotify:track:64GMfRpLH5VP1PBILWv3mh,https://api.spotify.com/v1/tracks/64GMfRpLH5VP1PBILWv3mh,https://api.spotify.com/v1/audio-analysis/64GMfRpLH5VP1PBILWv3mh,158440,3,Tao Family Philosophy
0,0.459,0.0132,2,-23.285,0,0.0504,0.992,0.941,0.0962,0.321,104.205,audio_features,1cx7pBxhDiEb0ykORUsTg9,spotify:track:1cx7pBxhDiEb0ykORUsTg9,https://api.spotify.com/v1/tracks/1cx7pBxhDiEb0ykORUsTg9,https://api.spotify.com/v1/audio-analysis/1cx7pBxhDiEb0ykORUsTg9,113013,4,"Sekibetsu (from ""JoJo's Bizarre Adventure: Phantom Blood"") - Piano Version"
0,0.432,0.306,6,-16.686,0,0.0333,0.949,0.857,0.0903,0.366,140.079,audio_features,6g5WTpIQbMRS0LYDx4Dtnm,spotify:track:6g5WTpIQbMRS0LYDx4Dtnm,https://api.spotify.com/v1/tracks/6g5WTpIQbMRS0LYDx4Dtnm,https://api.spotify.com/v1/audio-analysis/6g5WTpIQbMRS0LYDx4Dtnm,133120,3,Grudge Against the Past
0,0.255,0.00181,2,-28.885,0,0.047,0.991,0.849,0.124,0.0927,168.153,audio_features,1A1Nua1UdL7N5VZczjozgB,spotify:track:1A1Nua1UdL7N5VZczjozgB,https://api.spotify.com/v1/tracks/1A1Nua1UdL7N5VZczjozgB,https://api.spotify.com/v1/audio-analysis/1A1Nua1UdL7N5VZczjozgB,63947,5,Rin's Melody
0,0.332,0.139,0,-20.806,1,0.0687,0.994,0.851,0.114,0.049,179.538,audio_features,0w16SUTFaAeOaHyV6FU6y7,spotify:track:0w16SUTFaAeOaHyV6FU6y7,https://api.spotify.com/v1/tracks/0w16SUTFaAeOaHyV6FU6y7,https://api.spotify.com/v1/audio-analysis/0w16SUTFaAeOaHyV6FU6y7,186307,4,"One Summer's Day (From ""Spirited Away"")"
0,0.421,0.0431,7,-20.306,0,0.058,0.979,0.91,0.078,0.0443,139.531,audio_features,55tel8p1iJIG0149tTqGk9,spotify:track:55tel8p1iJIG0149tTqGk9,https://api.spotify.com/v1/tracks/55tel8p1iJIG0149tTqGk9,https://api.spotify.com/v1/audio-analysis/55tel8p1iJIG0149tTqGk9,203573,3,AdラLib
0,0.297,0.0247,9,-23.956,0,0.0392,0.986,0.928,0.072,0.0989,81.893,audio_features,7KKbK2GCMzIuwwS1Y90fDM,spotify:track:7KKbK2GCMzIuwwS1Y90fDM,https://api.spotify.com/v1/tracks/7KKbK2GCMzIuwwS1Y90fDM,https://api.spotify.com/v1/audio-analysis/7KKbK2GCMzIuwwS1Y90fDM,114800,3,ヒーローの影
0,0.532,0.0501,7,-24.485,1,0.0758,0.995,0.941,0.129,0.509,80.637,audio_features,2nOcNupR8YMJFAB1ew1a7L,spotify:track:2nOcNupR8YMJFAB1ew1a7L,https://api.spotify.com/v1/tracks/2nOcNupR8YMJFAB1ew1a7L,https://api.spotify.com/v1/audio-analysis/2nOcNupR8YMJFAB1ew1a7L,102467,3,Desiderium
0,0.439,0.129,2,-15.99,0,0.0328,0.674,0.96,0.114,0.14,111.654,audio_features,3aNugT13qqQoUKwfJKmcrk,spotify:track:3aNugT13qqQoUKwfJKmcrk,https://api.spotify.com/v1/tracks/3aNugT13qqQoUKwfJKmcrk,https://api.spotify.com/v1/audio-analysis/3aNugT13qqQoUKwfJKmcrk,207720,4,五月雨
0,0.427,0.0143,0,-23.296,1,0.0768,0.991,0.86,0.0625,0.167,194.092,audio_features,0CZLWYZr8nkPAphOw3Oynk,spotify:track:0CZLWYZr8nkPAphOw3Oynk,https://api.spotify.com/v1/tracks/0CZLWYZr8nkPAphOw3Oynk,https://api.spotify.com/v1/audio-analysis/0CZLWYZr8nkPAphOw3Oynk,174213,4,"Watashi no Uso (from ""Your Lie in April"") - Piano Version"
0,0.519,0.0842,2,-19.655,1,0.0806,0.978,0.916,0.0805,0.291,128.742,audio_features,7L8KV3FlPJx9tnsS33uMen,spotify:track:7L8KV3FlPJx9tnsS33uMen,https://api.spotify.com/v1/tracks/7L8KV3FlPJx9tnsS33uMen,https://api.spotify.com/v1/audio-analysis/7L8KV3FlPJx9tnsS33uMen,229987,4,f <pfs>
0,0.443,0.0918,7,-15.397,1,0.0397,0.981,0.971,0.0919,0.235,119.772,audio_features,4ejoezuhbSpl053g9zJ8HL,spotify:track:4ejoezuhbSpl053g9zJ8HL,https://api.spotify.com/v1/tracks/4ejoezuhbSpl053g9zJ8HL,https://api.spotify.com/v1/audio-analysis/4ejoezuhbSpl053g9zJ8HL,110107,4,Mirajane's Theme
0,0.276,0.174,5,-14.907,1,0.0478,0.861,0.17,0.141,0.0742,111.083,audio_features,2b4iGWpqtv1HNsa0enc5Er,spotify:track:2b4iGWpqtv1HNsa0enc5Er,https://api.spotify.com/v1/tracks/2b4iGWpqtv1HNsa0enc5Er,https://api.spotify.com/v1/audio-analysis/2b4iGWpqtv1HNsa0enc5Er,121947,3,Ⅲ epilogue
0,0.586,0.105,7,-19.103,1,0.0458,0.99,0.936,0.112,0.372,80.072,audio_features,1g8OULlWBHQHhdun9qKiJq,spotify:track:1g8OULlWBHQHhdun9qKiJq,https://api.spotify.com/v1/tracks/1g8OULlWBHQHhdun9qKiJq,https://api.spotify.com/v1/audio-analysis/1g8OULlWBHQHhdun9qKiJq,128813,4,"Main Theme (from ""Fairy Tail"") - Piano Version"
0,0.18,0.296,10,-13.471,1,0.0346,0.00529,0.8,0.0878,0.0452,133.496,audio_features,7fJu0gH275bqwEtoAoBvuF,spotify:track:7fJu0gH275bqwEtoAoBvuF,https://api.spotify.com/v1/tracks/7fJu0gH275bqwEtoAoBvuF,https://api.spotify.com/v1/audio-analysis/7fJu0gH275bqwEtoAoBvuF,163373,4,aズ-17歩
0,0.527,0.204,7,-9.544,0,0.0294,0.509,0.641,0.137,0.16,75.04,audio_features,1MBp0qsk4UTtdxc6DmmlFX,spotify:track:1MBp0qsk4UTtdxc6DmmlFX,https://api.spotify.com/v1/tracks/1MBp0qsk4UTtdxc6DmmlFX,https://api.spotify.com/v1/audio-analysis/1MBp0qsk4UTtdxc6DmmlFX,193493,4,ヒナタvsネジ
0,0.196,0.00724,4,-25.699,0,0.0457,0.989,0.888,0.0644,0.17,74.606,audio_features,3oUX2Sm0znX6OyyXMb0AbY,spotify:track:3oUX2Sm0znX6OyyXMb0AbY,https://api.spotify.com/v1/tracks/3oUX2Sm0znX6OyyXMb0AbY,https://api.spotify.com/v1/audio-analysis/3oUX2Sm0znX6OyyXMb0AbY,71467,4,行き止まり
0,0.255,0.196,6,-19.0,1,0.0402,0.972,0.698,0.11,0.168,119.494,audio_features,21LBXdtelcnRpimCBa5WJV,spotify:track:21LBXdtelcnRpimCBa5WJV,https://api.spotify.com/v1/tracks/21LBXdtelcnRpimCBa5WJV,https://api.spotify.com/v1/audio-analysis/21LBXdtelcnRpimCBa5WJV,121368,4,Return to Base
0,0.176,0.514,8,-12.05,1,0.0308,0.816,0.637,0.117,0.154,80.018,audio_features,4u4t9R8Iky417ZasENaKXX,spotify:track:4u4t9R8Iky417ZasENaKXX,https://api.spotify.com/v1/tracks/4u4t9R8Iky417ZasENaKXX,https://api.spotify.com/v1/audio-analysis/4u4t9R8Iky417ZasENaKXX,220999,4,Yuri on ICE
0,0.0918,0.268,5,-12.501,0,0.0348,0.955,0.823,0.22,0.0397,87.074,audio_features,2BDGENnWVU3kAvXkEzMvcr,spotify:track:2BDGENnWVU3kAvXkEzMvcr,https://api.spotify.com/v1/tracks/2BDGENnWVU3kAvXkEzMvcr,https://api.spotify.com/v1/audio-analysis/2BDGENnWVU3kAvXkEzMvcr,298613,4,tema principale: orchestra dedicata ai maestri
0,0.543,0.0707,7,-18.989,1,0.0761,0.99,0.923,0.17,0.527,105.103,audio_features,1c1q2Zk6qzcnANS9MMYYv4,spotify:track:1c1q2Zk6qzcnANS9MMYYv4,https://api.spotify.com/v1/tracks/1c1q2Zk6qzcnANS9MMYYv4,https://api.spotify.com/v1/audio-analysis/1c1q2Zk6qzcnANS9MMYYv4,61947,3,Kenji
0,0.443,0.234,2,-12.069,1,0.0377,0.95,0.825,0.0965,0.127,119.786,audio_features,1wMPHL0wMoFzGxsqVimW2p,spotify:track:1wMPHL0wMoFzGxsqVimW2p,https://api.spotify.com/v1/tracks/1wMPHL0wMoFzGxsqVimW2p,https://api.spotify.com/v1/audio-analysis/1wMPHL0wMoFzGxsqVimW2p,147747,3,ボッジとカゲの友情
0,0.449,0.0425,0,-23.086,1,0.0687,0.991,0.961,0.114,0.135,128.378,audio_features,1Xzud4cwfQcWNheDmMOmRg,spotify:track:1Xzud4cwfQcWNheDmMOmRg,https://api.spotify.com/v1/tracks/1Xzud4cwfQcWNheDmMOmRg,https://api.spotify.com/v1/audio-analysis/1Xzud4cwfQcWNheDmMOmRg,190413,4,"Date (from ""Your Name"") - Piano Version"
0,0.191,0.0606,7,-27.896,0,0.0368,0.888,0.67,0.684,0.135,146.713,audio_features,58biqZXhwdIhaMmOpzHB0o,spotify:track:58biqZXhwdIhaMmOpzHB0o,https://api.spotify.com/v1/tracks/58biqZXhwdIhaMmOpzHB0o,https://api.spotify.com/v1/audio-analysis/58biqZXhwdIhaMmOpzHB0o,240187,3,神聖円卓領域:キャメロット orchestra ver.(Live)
0,0.525,0.0912,2,-21.227,1,0.069,0.95,0.875,0.12,0.0741,79.961,audio_features,7gz7GnLjMSKImEJBFPj8Ie,spotify:track:7gz7GnLjMSKImEJBFPj8Ie,https://api.spotify.com/v1/tracks/7gz7GnLjMSKImEJBFPj8Ie,https://api.spotify.com/v1/audio-analysis/7gz7GnLjMSKImEJBFPj8Ie,203107,4,砂の星
0,0.367,0.2,5,-13.978,0,0.0343,0.886,0.901,0.111,0.125,130.11,audio_features,7F1qu0e6hEdQGvUPB3zxeD,spotify:track:7F1qu0e6hEdQGvUPB3zxeD,https://api.spotify.com/v1/tracks/7F1qu0e6hEdQGvUPB3zxeD,https://api.spotify.com/v1/audio-analysis/7F1qu0e6hEdQGvUPB3zxeD,237640,4,BLUE
0,0.478,0.102,3,-19.097,1,0.0631,0.982,0.839,0.0913,0.415,164.956,audio_features,3gZZfPtY4ekef9SZn6rdda,spotify:track:3gZZfPtY4ekef9SZn6rdda,https://api.spotify.com/v1/tracks/3gZZfPtY4ekef9SZn6rdda,https://api.spotify.com/v1/audio-analysis/3gZZfPtY4ekef9SZn6rdda,169827,4,The Promised Neverland (Pf solo Version)
0,0.633,0.404,4,-13.668,1,0.0462,0.896,0.951,0.26,0.462,100.156,audio_features,2ye6s1u1Xmpam9rpyfIgTa,spotify:track:2ye6s1u1Xmpam9rpyfIgTa,https://api.spotify.com/v1/tracks/2ye6s1u1Xmpam9rpyfIgTa,https://api.spotify.com/v1/audio-analysis/2ye6s1u1Xmpam9rpyfIgTa,100440,4,Postmeridie
0,0.486,0.0711,9,-9.749,0,0.0306,0.398,0.0,0.0785,0.18,79.9,audio_features,0gF8bDtPONdYsx7sI6TgUY,spotify:track:0gF8bDtPONdYsx7sI6TgUY,https://api.spotify.com/v1/tracks/0gF8bDtPONdYsx7sI6TgUY,https://api.spotify.com/v1/audio-analysis/0gF8bDtPONdYsx7sI6TgUY,102973,4,ひとり
0,0.467,0.0653,5,-19.477,0,0.0476,0.99,0.899,0.112,0.219,96.002,audio_features,1qGGKwl2Jd7kKeInS7DigT,spotify:track:1qGGKwl2Jd7kKeInS7DigT,https://api.spotify.com/v1/tracks/1qGGKwl2Jd7kKeInS7DigT,https://api.spotify.com/v1/audio-analysis/1qGGKwl2Jd7kKeInS7DigT,166613,4,"The Path of the Wind (from ""My Neighbor Totoro"") - Piano Version"
0,0.19,0.0773,11,-21.749,0,0.0371,0.853,0.171,0.166,0.0383,86.825,audio_features,0xDO9CCjMWGGKY5HeiwYQn,spotify:track:0xDO9CCjMWGGKY5HeiwYQn,https://api.spotify.com/v1/tracks/0xDO9CCjMWGGKY5HeiwYQn,https://api.spotify.com/v1/audio-analysis/0xDO9CCjMWGGKY5HeiwYQn,113387,3,"Be a Flower, Be Nothing (feat. Tina Guo)"
0,0.184,0.336,5,-10.325,1,0.0322,0.759,0.899,0.0676,0.0622,110.319,audio_features,6amM9O98aM9NJyE3nN0Qbu,spotify:track:6amM9O98aM9NJyE3nN0Qbu,https://api.spotify.com/v1/tracks/6amM9O98aM9NJyE3nN0Qbu,https://api.spotify.com/v1/audio-analysis/6amM9O98aM9NJyE3nN0Qbu,221280,4,Theme of Blood Blockade Battlefront
0,0.601,0.0982,11,-16.236,0,0.081,0.966,0.904,0.091,0.0762,68.433,audio_features,2zMoJnmgdYwPC3iYUSPIbu,spotify:track:2zMoJnmgdYwPC3iYUSPIbu,https://api.spotify.com/v1/tracks/2zMoJnmgdYwPC3iYUSPIbu,https://api.spotify.com/v1/audio-analysis/2zMoJnmgdYwPC3iYUSPIbu,124973,3,pF-AdLibⅣ
0,0.435,0.102,2,-21.149,1,0.0507,0.989,0.931,0.096,0.133,93.915,audio_features,6MD5Tz0SBZkqfI8m6Tg09G,spotify:track:6MD5Tz0SBZkqfI8m6Tg09G,https://api.spotify.com/v1/tracks/6MD5Tz0SBZkqfI8m6Tg09G,https://api.spotify.com/v1/audio-analysis/6MD5Tz0SBZkqfI8m6Tg09G,199680,4,Rainy Steps
0,0.595,0.062,4,-19.126,1,0.0731,0.988,0.945,0.115,0.251,114.417,audio_features,3AfMa7WKiHccMRqFs5cnrQ,spotify:track:3AfMa7WKiHccMRqFs5cnrQ,https://api.spotify.com/v1/tracks/3AfMa7WKiHccMRqFs5cnrQ,https://api.spotify.com/v1/audio-analysis/3AfMa7WKiHccMRqFs5cnrQ,120400,4,"Main Theme (from ""Grave of the Fireflies"") - Piano Version"
0,0.201,0.211,9,-18.589,0,0.0395,0.913,0.955,0.106,0.0448,80.696,audio_features,60AjiXk85ac0dnSEYsYbqI,spotify:track:60AjiXk85ac0dnSEYsYbqI,https://api.spotify.com/v1/tracks/60AjiXk85ac0dnSEYsYbqI,https://api.spotify.com/v1/audio-analysis/60AjiXk85ac0dnSEYsYbqI,176600,3,Rei II
0,0.271,0.273,4,-17.884,0,0.0339,0.903,0.347,0.124,0.187,139.948,audio_features,15qBxGjAD4kWONlicpYpuR,spotify:track:15qBxGjAD4kWONlicpYpuR,https://api.spotify.com/v1/tracks/15qBxGjAD4kWONlicpYpuR,https://api.spotify.com/v1/audio-analysis/15qBxGjAD4kWONlicpYpuR,117733,3,Puella in somnio
0,0.249,0.256,9,-15.724,0,0.0376,0.664,0.917,0.0933,0.0384,61.487,audio_features,0CZgj823OB4EtqLZppMRTV,spotify:track:0CZgj823OB4EtqLZppMRTV,https://api.spotify.com/v1/tracks/0CZgj823OB4EtqLZppMRTV,https://api.spotify.com/v1/audio-analysis/0CZgj823OB4EtqLZppMRTV,119324,5,A Proud Father
0,0.305,0.281,2,-11.949,1,0.043,0.789,0.964,0.0983,0.065,160.029,audio_features,2wH1onwRqSXVEWedraKhK5,spotify:track:2wH1onwRqSXVEWedraKhK5,https://api.spotify.com/v1/tracks/2wH1onwRqSXVEWedraKhK5,https://api.spotify.com/v1/audio-analysis/2wH1onwRqSXVEWedraKhK5,133907,4,mommy
0,0.552,0.248,0,-14.628,1,0.038,0.574,0.956,0.075,0.0402,127.943,audio_features,0LfuSi7PeP9702yKy2svrb,spotify:track:0LfuSi7PeP9702yKy2svrb,https://api.spotify.com/v1/tracks/0LfuSi7PeP9702yKy2svrb,https://api.spotify.com/v1/audio-analysis/0LfuSi7PeP9702yKy2svrb,196547,4,Her Blue Sky
0,0.375,0.0258,1,-23.258,1,0.0602,0.993,0.943,0.101,0.169,171.577,audio_features,32vqrWQnS2fDk1JQXo7r2y,spotify:track:32vqrWQnS2fDk1JQXo7r2y,https://api.spotify.com/v1/tracks/32vqrWQnS2fDk1JQXo7r2y,https://api.spotify.com/v1/audio-analysis/32vqrWQnS2fDk1JQXo7r2y,152213,4,"Ashitaka and San (from ""Princess Mononoke"") - Piano Version"
0,0.396,0.00627,9,-23.327,0,0.0633,0.991,0.883,0.0808,0.34,133.426,audio_features,3lurE2YSyTPtPcJy71giov,spotify:track:3lurE2YSyTPtPcJy71giov,https://api.spotify.com/v1/tracks/3lurE2YSyTPtPcJy71giov,https://api.spotify.com/v1/audio-analysis/3lurE2YSyTPtPcJy71giov,210187,4,Letter
0,0.277,0.0737,10,-23.442,1,0.0437,0.95,0.431,0.279,0.0979,134.94,audio_features,0W7i2mlLUM3SdVa8urLt8e,spotify:track:0W7i2mlLUM3SdVa8urLt8e,https://api.spotify.com/v1/tracks/0W7i2mlLUM3SdVa8urLt8e,https://api.spotify.com/v1/audio-analysis/0W7i2mlLUM3SdVa8urLt8e,97480,4,流れ星
0,0.097,0.185,0,-12.234,1,0.0353,0.944,0.85,0.114,0.112,178.802,audio_features,1i8hoskrY3T0NrDfYV24Oc,spotify:track:1i8hoskrY3T0NrDfYV24Oc,https://api.spotify.com/v1/tracks/1i8hoskrY3T0NrDfYV24Oc,https://api.spotify.com/v1/audio-analysis/1i8hoskrY3T0NrDfYV24Oc,288267,3,聞き慣れたメロディー (orchestra ver.)
0,0.59,0.0554,2,-15.094,1,0.0399,0.978,0.885,0.168,0.408,143.834,audio_features,1LGsQpzIkNSV9qo6E1QCJF,spotify:track:1LGsQpzIkNSV9qo6E1QCJF,https://api.spotify.com/v1/tracks/1LGsQpzIkNSV9qo6E1QCJF,https://api.spotify.com/v1/audio-analysis/1LGsQpzIkNSV9qo6E1QCJF,80827,4,ナルトとヒカル~認め合う二人~
0,0.375,0.22,9,-12.913,0,0.03,0.809,0.31,0.205,0.444,180.202,audio_features,2rkHF3lLA1nJIIa9E15SLK,spotify:track:2rkHF3lLA1nJIIa9E15SLK,https://api.spotify.com/v1/tracks/2rkHF3lLA1nJIIa9E15SLK,https://api.spotify.com/v1/audio-analysis/2rkHF3lLA1nJIIa9E15SLK,165533,4,桜のテーマ
0,0.386,0.0435,1,-19.673,0,0.0465,0.988,0.936,0.0935,0.0365,83.754,audio_features,5ozS8C2eYB5Z8G34J4fQjl,spotify:track:5ozS8C2eYB5Z8G34J4fQjl,https://api.spotify.com/v1/tracks/5ozS8C2eYB5Z8G34J4fQjl,https://api.spotify.com/v1/audio-analysis/5ozS8C2eYB5Z8G34J4fQjl,124813,3,"Lit (from ""A Silent Voice"") - Piano Version"
0,0.185,0.192,5,-13.978,0,0.0401,0.906,0.832,0.098,0.0496,60.405,audio_features,4eApWnOdelg5TNfFLw3YXE,spotify:track:4eApWnOdelg5TNfFLw3YXE,https://api.spotify.com/v1/tracks/4eApWnOdelg5TNfFLw3YXE,https://api.spotify.com/v1/audio-analysis/4eApWnOdelg5TNfFLw3YXE,191427,4,En/Kin/Nai/Kan/Sin/Ki/Ei/Satsu
0,0.224,0.00414,9,-28.348,1,0.0475,0.988,0.915,0.0867,0.247,134.858,audio_features,5L9bHB7esLqCQPETVQcP7W,spotify:track:5L9bHB7esLqCQPETVQcP7W,https://api.spotify.com/v1/tracks/5L9bHB7esLqCQPETVQcP7W,https://api.spotify.com/v1/audio-analysis/5L9bHB7esLqCQPETVQcP7W,144520,3,The Promised Neverland (Epf solo Version)
0,0.201,0.259,4,-14.513,0,0.0338,0.651,0.731,0.172,0.0709,94.737,audio_features,3cUm4XaoBC8wBjzunV3N5X,spotify:track:3cUm4XaoBC8wBjzunV3N5X,https://api.spotify.com/v1/tracks/3cUm4XaoBC8wBjzunV3N5X,https://api.spotify.com/v1/audio-analysis/3cUm4XaoBC8wBjzunV3N5X,149547,3,らゲ-sin
0,0.269,0.0426,11,-19.984,0,0.0353,0.91,0.945,0.273,0.136,68.256,audio_features,280uCFxlwOi93K60u17qXQ,spotify:track:280uCFxlwOi93K60u17qXQ,https://api.spotify.com/v1/tracks/280uCFxlwOi93K60u17qXQ,https://api.spotify.com/v1/audio-analysis/280uCFxlwOi93K60u17qXQ,152700,3,morning moon
0,0.468,0.0713,4,-17.661,0,0.035,0.98,0.682,0.118,0.225,114.875,audio_features,218Jd0OzzpUs0WgADSEwp6,spotify:track:218Jd0OzzpUs0WgADSEwp6,https://api.spotify.com/v1/tracks/218Jd0OzzpUs0WgADSEwp6,https://api.spotify.com/v1/audio-analysis/218Jd0OzzpUs0WgADSEwp6,184227,4,たとえ、夜が続いても
0,0.294,0.0769,2,-20.221,1,0.0369,0.958,0.897,0.0843,0.0525,75.858,audio_features,4HtIJokdLiYktVUjv6HmEi,spotify:track:4HtIJokdLiYktVUjv6HmEi,https://api.spotify.com/v1/tracks/4HtIJokdLiYktVUjv6HmEi,https://api.spotify.com/v1/audio-analysis/4HtIJokdLiYktVUjv6HmEi,224293,3,交響$weet 4th-Mov.:f
0,0.806,0.287,11,-14.301,0,0.0439,0.971,0.928,0.0911,0.583,115.163,audio_features,4cTMTCpzrmGRXbaZjZzUxa,spotify:track:4cTMTCpzrmGRXbaZjZzUxa,https://api.spotify.com/v1/tracks/4cTMTCpzrmGRXbaZjZzUxa,https://api.spotify.com/v1/audio-analysis/4cTMTCpzrmGRXbaZjZzUxa,189413,3,Minori Theme
0,0.218,0.187,9,-11.62,0,0.0388,0.98,0.902,0.0954,0.0764,78.978,audio_features,43JTTqlhoxd28a82hCC38e,spotify:track:43JTTqlhoxd28a82hCC38e,https://api.spotify.com/v1/tracks/43JTTqlhoxd28a82hCC38e,https://api.spotify.com/v1/audio-analysis/43JTTqlhoxd28a82hCC38e,62480,4,理想郷
0,0.292,0.256,11,-14.085,0,0.0342,0.984,0.956,0.121,0.248,129.871,audio_features,3t1VZbZdGhErxXiYQs3iek,spotify:track:3t1VZbZdGhErxXiYQs3iek,https://api.spotify.com/v1/tracks/3t1VZbZdGhErxXiYQs3iek,https://api.spotify.com/v1/audio-analysis/3t1VZbZdGhErxXiYQs3iek,165213,4,22194
0,0.624,0.0532,2,-21.333,0,0.0995,0.995,0.952,0.0779,0.515,135.919,audio_features,5fUe0tMtJgt1V3HzwkzqSH,spotify:track:5fUe0tMtJgt1V3HzwkzqSH,https://api.spotify.com/v1/tracks/5fUe0tMtJgt1V3HzwkzqSH,https://api.spotify.com/v1/audio-analysis/5fUe0tMtJgt1V3HzwkzqSH,109080,5,Tatsuya
0,0.329,0.0286,4,-27.209,0,0.0358,0.915,0.641,0.118,0.0389,76.845,audio_features,0io66Jrq47xP5l14O9347v,spotify:track:0io66Jrq47xP5l14O9347v,https://api.spotify.com/v1/tracks/0io66Jrq47xP5l14O9347v,https://api.spotify.com/v1/audio-analysis/0io66Jrq47xP5l14O9347v,228253,4,Spirited Away: III. The Sixth Station
0,0.456,0.0354,3,-25.819,1,0.0591,0.977,0.813,0.0956,0.132,141.647,audio_features,1wLtmLETBKV47ij6aMveQW,spotify:track:1wLtmLETBKV47ij6aMveQW,https://api.spotify.com/v1/tracks/1wLtmLETBKV47ij6aMveQW,https://api.spotify.com/v1/audio-analysis/1wLtmLETBKV47ij6aMveQW,215680,5,TPF-4
0,0.474,0.0117,7,-24.607,1,0.0685,0.99,0.884,0.314,0.332,135.631,audio_features,6HoE1s13bANzRAIFjd0UHI,spotify:track:6HoE1s13bANzRAIFjd0UHI,https://api.spotify.com/v1/tracks/6HoE1s13bANzRAIFjd0UHI,https://api.spotify.com/v1/audio-analysis/6HoE1s13bANzRAIFjd0UHI,153560,3,ぬくもり
0,0.537,0.171,0,-16.858,1,0.0299,0.617,0.884,0.176,0.0459,84.047,audio_features,77frcHaijsgNBotBCd2Qa6,spotify:track:77frcHaijsgNBotBCd2Qa6,https://api.spotify.com/v1/tracks/77frcHaijsgNBotBCd2Qa6,https://api.spotify.com/v1/audio-analysis/77frcHaijsgNBotBCd2Qa6,255067,4,innocence
0,0.437,0.148,5,-14.812,0,0.0415,0.871,0.00119,0.106,0.194,134.007,audio_features,635iHQIGC3iqMkhEZbElmc,spotify:track:635iHQIGC3iqMkhEZbElmc,https://api.spotify.com/v1/tracks/635iHQIGC3iqMkhEZbElmc,https://api.spotify.com/v1/audio-analysis/635iHQIGC3iqMkhEZbElmc,92867,4,富士風雪絵
